2116127,22117197,22117749,22118294,22119523,22120023,	22106300,22108274,22108852,22112049,22114117,22116242,22117308,22117860,22118405,22119612,22120600,	0	RBMY1A1	cmpl	cmpl	-1,0,1,0,1,1,2,2,2,2,1,
753	NM_005058	chrY	+	22082611	22097060	22084624	22096782	12	22082611,22084620,22085207,22088330,22090423,22092586,22093656,22094208,22094753,22095785,22095983,22096483,	22082759,22084733,22085311,22088508,22090576,22092701,22093767,22094319,22094864,22095896,22096072,22097060,	0	RBMY1A1	cmpl	cmpl	-1,0,1,0,1,1,2,2,2,2,2,1,
753	NM_005058	chrY	+	22106152	22120600	22108165	22120322	12	22106152,22108161,22108748,22111871,22113964,22116127,22117197,22117749,22118294,22119326,22119523,22120023,	22106300,22108274,22108852,22112049,22114117,22116242,22117308,22117860,22118405,22119437,22119612,22120600,	0	RBMY1A1	cmpl	cmpl	-1,0,1,0,1,1,2,2,2,2,2,1,
753	NM_001320945	chrY	+	22106152	22120600	22113993	22120322	11	22106152,22108161,22108748,22113964,22116127,22117197,22117749,22118294,22119326,22119523,22120023,	22106300,22108274,22108852,22114117,22116242,22117308,22117860,22118405,22119437,22119612,22120600,	0	RBMY1A1	cmpl	cmpl	-1,-1,-1,0,1,2,2,2,2,2,1,
753	NM_001320948	chrY	+	22082611	22096828	22084624	22096782	11	22082611,22084620,22085207,22088330,22090423,22092586,22093656,22094208,22094753,22095983,22096483,	22082759,22084733,22085311,22088508,22090576,22092701,22093767,22094319,22094864,22096072,22096828,	0	RBMY1B	cmpl	cmpl	-1,0,1,0,1,1,2,2,2,2,1,
753	NM_001320948	chrY	+	22106152	22120368	22108165	22120322	11	22106152,22108161,22108748,22111871,22113964,22116127,22117197,22117749,22118294,22119523,22120023,	22106300,22108274,22108852,22112049,22114117,22116242,22117308,22117860,22118405,22119612,22120368,	0	RBMY1B	cmpl	cmpl	-1,0,1,0,1,1,2,2,2,2,1,
753	NM_001006120	chrY	+	22082611	22097060	22084624	22096782	12	22082611,22084620,22085207,22088330,22090423,22092586,22093656,22094208,22094753,22095785,22095983,22096483,	22082759,22084733,22085311,22088508,22090576,22092701,22093767,22094319,22094864,22095896,22096072,22097060,	0	RBMY1D	cmpl	cmpl	-1,0,1,0,1,1,2,2,2,2,2,1,
753	NM_001320945	chrY	+	22082611	22097060	22090452	22096782	11	22082611,22084620,22085207,22090423,22092586,22093656,22094208,22094753,22095785,22095983,22096483,	22082759,22084733,22085311,22090576,22092701,22093767,22094319,22094864,22095896,22096072,22097060,	0	RBMY1A1	cmpl	cmpl	-1,-1,-1,0,1,2,2,2,2,2,1,
753	NM_001320950	chrY	+	22106152	22120600	22108223	22120322	12	22106152,22106973,22108161,22108762,22111871,22113964,22116127,22117197,22117749,22118294,22119523,22120023,	22106300,22107038,22108274,22108852,22112049,22114117,22116242,22117308,22117860,22118405,22119612,22120600,	0	RBMY1D	cmpl	cmpl	-1,-1,0,0,0,1,1,2,2,2,2,1,
753	NM_001006118	chrY	+	22082651	22097060	22084624	22096782	12	22082651,22084620,22085207,22088330,22090423,22092586,22093656,22094208,22094753,22095785,22095983,22096483,	22082759,22084733,22085311,22088508,22090576,22092701,22093767,22094319,22094864,22095896,22096072,22097060,	0	RBMY1E	cmpl	cmpl	-1,0,1,0,1,1,2,2,2,2,2,1,
753	NM_001006121	chrY	+	22106152	22120368	22108165	22120322	12	22106152,22108161,22108748,22111871,22113964,22116127,22117197,22117749,22118294,22119326,22119523,22120023,	22106300,22108274,22108852,22112049,22114117,22116242,22117308,22117860,22118405,22119437,22119612,22120368,	0	RBMY1B	cmpl	cmpl	-1,0,1,0,1,1,2,2,2,2,2,1,
753	NM_001320949	chrY	+	22082611	22097060	22084624	22096782	11	22082611,22084620,22085207,22088330,22090423,22092586,22093656,22094208,22094753,22095983,22096483,	22082759,22084733,22085311,22088508,22090576,22092701,22093767,22094319,22094864,22096072,22097060,	0	RBMY1D	cmpl	cmpl	-1,0,1,0,1,1,2,2,2,2,1,
753	NM_001320949	chrY	+	22106152	22120600	22108165	22120322	11	22106152,22108161,22108748,22111871,22113964,22116127,22117197,22117749,22118294,22119523,22120023,	22106300,22108274,22108852,22112049,22114117,22116242,22117308,22117860,22118405,22119612,22120600,	0	RBMY1D	cmpl	cmpl	-1,0,1,0,1,1,2,2,2,2,1,
753	NM_001320950	chrY	+	22082611	22097060	22084682	22096782	12	22082611,22083432,22084620,22085221,22088330,22090423,22092586,22093656,22094208,22094753,22095983,22096483,	22082759,22083497,22084733,22085311,22088508,22090576,22092701,22093767,22094319,22094864,22096072,22097060,	0	RBMY1D	cmpl	cmpl	-1,-1,0,0,0,1,1,2,2,2,2,1,
753	NM_001006121	chrY	+	22082611	22096828	22084624	22096782	12	22082611,22084620,22085207,22088330,22090423,22092586,22093656,22094208,22094753,22095785,22095983,22096483,	22082759,22084733,22085311,22088508,22090576,22092701,22093767,22094319,22094864,22095896,22096072,22096828,	0	RBMY1B	cmpl	cmpl	-1,0,1,0,1,1,2,2,2,2,2,1,
754	NR_001537	chrY	-	22154873	22165940	22165940	22165940	6	22154873,22156056,22158774,22160545,22161239,22165859,	22154936,22156148,22158936,22160644,22161401,22165940,	0	TTTY13	unk	unk	-1,-1,-1,-1,-1,-1,
756	NM_001320944	chrY	-	22435610	22450061	22435888	22448048	11	22435610,22436598,22437806,22438351,22438903,22439969,22442094,22444162,22447359,22447939,22449913,	22436187,22436687,22437917,22438462,22439014,22440084,22442247,22444340,22447463,22448052,22450061,	0	RBMY1A1	cmpl	cmpl	1,2,2,2,2,1,1,0,1,0,-1,
756	NM_001320945	chrY	-	22435610	22450061	22435888	22442218	11	22435610,22436598,22436774,22437806,22438351,22438903,22439969,22442094,22447359,22447939,22449913,	22436187,22436687,22436885,22437917,22438462,22439014,22440084,22442247,22447463,22448052,22450061,	0	RBMY1A1	cmpl	cmpl	1,2,2,2,2,2,1,0,-1,-1,-1,
756	NM_001320945	chrY	-	22459152	22473602	22459430	22465759	11	22459152,22460140,22460315,22461347,22461892,22462444,22463510,22465635,22470900,22471480,22473454,	22459729,22460229,22460426,22461458,22462003,22462555,22463625,22465788,22471004,22471593,22473602,	0	RBMY1A1	cmpl	cmpl	1,2,2,2,2,2,1,0,-1,-1,-1,
756	NM_001320948	chrY	-	22435842	22450061	22435888	22448048	11	22435842,22436598,22437806,22438351,22438903,22439969,22442094,22444162,22447359,22447939,22449913,	22436187,22436687,22437917,22438462,22439014,22440084,22442247,22444340,22447463,22448052,22450061,	0	RBMY1B	cmpl	cmpl	1,2,2,2,2,1,1,0,1,0,-1,
756	NM_001320948	chrY	-	22459384	22473602	22459430	22471589	11	22459384,22460140,22461347,22461892,22462444,22463510,22465635,22467703,22470900,22471480,22473454,	22459729,22460229,22461458,22462003,22462555,22463625,22465788,22467881,22471004,22471593,22473602,	0	RBMY1B	cmpl	cmpl	1,2,2,2,2,1,1,0,1,0,-1,
756	NM_001006121	chrY	-	22459384	22473602	22459430	22471589	12	22459384,22460140,22460315,22461347,22461892,22462444,22463510,22465635,22467703,22470900,22471480,22473454,	22459729,22460229,22460426,22461458,22462003,22462555,22463625,22465788,22467881,22471004,22471593,22473602,	0	RBMY1B	cmpl	cmpl	1,2,2,2,2,2,1,1,0,1,0,-1,
756	NM_001006121	chrY	-	22435842	22450061	22435888	22448048	12	22435842,22436598,22436774,22437806,22438351,22438903,22439969,22442094,22444162,22447359,22447939,22449913,	22436187,22436687,22436885,22437917,22438462,22439014,22440084,22442247,22444340,22447463,22448052,22450061,	0	RBMY1B	cmpl	cmpl	1,2,2,2,2,2,1,1,0,1,0,-1,
756	NM_001320950	chrY	-	22459152	22473602	22459430	22471531	12	22459152,22460140,22461347,22461892,22462444,22463510,22465635,22467703,22470900,22471480,22472716,22473454,	22459729,22460229,22461458,22462003,22462555,22463625,22465788,22467881,22470990,22471593,22472781,22473602,	0	RBMY1D	cmpl	cmpl	1,2,2,2,2,1,1,0,0,0,-1,-1,
756	NM_005058	chrY	-	22435610	22450061	22435888	22448048	12	22435610,22436598,22436774,22437806,22438351,22438903,22439969,22442094,22444162,22447359,22447939,22449913,	22436187,22436687,22436885,22437917,22438462,22439014,22440084,22442247,22444340,22447463,22448052,22450061,	0	RBMY1A1	cmpl	cmpl	1,2,2,2,2,2,1,1,0,1,0,-1,
756	NM_001006120	chrY	-	22459152	22473602	22459430	22471589	12	22459152,22460140,22460315,22461347,22461892,22462444,22463510,22465635,22467703,22470900,22471480,22473454,	22459729,22460229,22460426,22461458,22462003,22462555,22463625,22465788,22467881,22471004,22471593,22473602,	0	RBMY1D	cmpl	cmpl	1,2,2,2,2,2,1,1,0,1,0,-1,
756	NM_001006118	chrY	-	22435610	22450021	22435888	22448048	12	22435610,22436598,22436774,22437806,22438351,22438903,22439969,22442094,22444162,22447359,22447939,22449913,	22436187,22436687,22436885,22437917,22438462,22439014,22440084,22442247,22444340,22447463,22448052,22450021,	0	RBMY1E	cmpl	cmpl	1,2,2,2,2,2,1,1,0,1,0,-1,
756	NM_001320950	chrY	-	22435610	22450061	22435888	22447990	12	22435610,22436598,22437806,22438351,22438903,22439969,22442094,22444162,22447359,22447939,22449175,22449913,	22436187,22436687,22437917,22438462,22439014,22440084,22442247,22444340,22447449,22448052,22449240,22450061,	0	RBMY1D	cmpl	cmpl	1,2,2,2,2,1,1,0,0,0,-1,-1,
756	NM_001006118	chrY	-	22459152	22473562	22459430	22471589	12	22459152,22460140,22460315,22461347,22461892,22462444,22463510,22465635,22467703,22470900,22471480,22473454,	22459729,22460229,22460426,22461458,22462003,22462555,22463625,22465788,22467881,22471004,22471593,22473562,	0	RBMY1E	cmpl	cmpl	1,2,2,2,2,2,1,1,0,1,0,-1,
